,unit,sex,age,region,year,value
181512,YR,M,Y63,EEA30_2007,2009,18.8
181568,YR,M,Y64,EEA30_2007,2009,18.0
181624,YR,M,Y65,EEA30_2007,2009,17.3
181680,YR,M,Y66,EEA30_2007,2009,16.6
181736,YR,M,Y67,EEA30_2007,2009,15.9
181792,YR,M,Y68,EEA30_2007,2009,15.2
181848,YR,M,Y69,EEA30_2007,2009,14.5
181904,YR,M,Y7,EEA30_2007,2009,70.1
181960,YR,M,Y70,EEA30_2007,2009,13.8
182016,YR,M,Y71,EEA30_2007,2009,13.2
182072,YR,M,Y72,EEA30_2007,2009,12.5
182128,YR,M,Y73,EEA30_2007,2009,11.9
182184,YR,M,Y74,EEA30_2007,2009,11.3
182240,YR,M,Y75,EEA30_2007,2009,10.7
182296,YR,M,Y76,EEA30_2007,2009,10.1
182352,YR,M,Y77,EEA30_2007,2009,9.5
182408,YR,M,Y78,EEA30_2007,2009,9.0
182464,YR,M,Y79,EEA30_2007,2009,8.5
182520,YR,M,Y8,EEA30_2007,2009,69.1
182576,YR,M,Y80,EEA30_2007,2009,8.0
182632,YR,M,Y81,EEA30_2007,2009,7.5
182688,YR,M,Y82,EEA30_2007,2009,7.1
182744,YR,M,Y83,EEA30_2007,2009,6.7
182800,YR,M,Y84,EEA30_2007,2009,6.3
182856,YR,M,Y9,EEA30_2007,2009,68.1
182912,YR,M,Y_GE85,EEA30_2007,2009,6.0
182968,YR,M,Y_LT1,EEA30_2007,2009,76.6
183024,YR,T,Y1,EEA30_2007,2009,79.0
183080,YR,T,Y10,EEA30_2007,2009,70.1
183136,YR,T,Y11,EEA30_2007,2009,69.1
183192,YR,T,Y12,EEA30_2007,2009,68.1
183248,YR,T,Y13,EEA30_2007,2009,67.1
183304,YR,T,Y14,EEA30_2007,2009,66.1
183360,YR,T,Y15,EEA30_2007,2009,65.2
183416,YR,T,Y16,EEA30_2007,2009,64.2
183472,YR,T,Y17,EEA30_2007,2009,63.2
183528,YR,T,Y18,EEA30_2007,2009,62.2
183584,YR,T,Y19,EEA30_2007,2009,61.2
183640,YR,T,Y2,EEA30_2007,2009,78.0
183696,YR,T,Y20,EEA30_2007,2009,60.3
183752,YR,T,Y21,EEA30_2007,2009,59.3
183808,YR,T,Y22,EEA30_2007,2009,58.3
183864,YR,T,Y23,EEA30_2007,2009,57.4
183920,YR,T,Y24,EEA30_2007,2009,56.4
183976,YR,T,Y25,EEA30_2007,2009,55.4
184032,YR,T,Y26,EEA30_2007,2009,54.4
184088,YR,T,Y27,EEA30_2007,2009,53.5
184144,YR,T,Y28,EEA30_2007,2009,52.5
184200,YR,T,Y29,EEA30_2007,2009,51.5
184256,YR,T,Y3,EEA30_2007,2009,77.1
184312,YR,T,Y30,EEA30_2007,2009,50.6
184368,YR,T,Y31,EEA30_2007,2009,49.6
184424,YR,T,Y32,EEA30_2007,2009,48.6
184480,YR,T,Y33,EEA30_2007,2009,47.7
184536,YR,T,Y34,EEA30_2007,2009,46.7
184592,YR,T,Y35,EEA30_2007,2009,45.7
184648,YR,T,Y36,EEA30_2007,2009,44.8
184704,YR,T,Y37,EEA30_2007,2009,43.8
184760,YR,T,Y38,EEA30_2007,2009,42.8
184816,YR,T,Y39,EEA30_2007,2009,41.9
184872,YR,T,Y4,EEA30_2007,2009,76.1
184928,YR,T,Y40,EEA30_2007,2009,40.9
184984,YR,T,Y41,EEA30_2007,2009,40.0
185040,YR,T,Y42,EEA30_2007,2009,39.1
185096,YR,T,Y43,EEA30_2007,2009,38.1
185152,YR,T,Y44,EEA30_2007,2009,37.2
185208,YR,T,Y45,EEA30_2007,2009,36.3
185264,YR,T,Y46,EEA30_2007,2009,35.3
185320,YR,T,Y47,EEA30_2007,2009,34.4
185376,YR,T,Y48,EEA30_2007,2009,33.5
185432,YR,T,Y49,EEA30_2007,2009,32.6
185488,YR,T,Y5,EEA30_2007,2009,75.1
185544,YR,T,Y50,EEA30_2007,2009,31.7
185600,YR,T,Y51,EEA30_2007,2009,30.8
185656,YR,T,Y52,EEA30_2007,2009,29.9
185712,YR,T,Y53,EEA30_2007,2009,29.1
185768,YR,T,Y54,EEA30_2007,2009,28.2
185824,YR,T,Y55,EEA30_2007,2009,27.4
185880,YR,T,Y56,EEA30_2007,2009,26.5
185936,YR,T,Y57,EEA30_2007,2009,25.7
185992,YR,T,Y58,EEA30_2007,2009,24.9
186048,YR,T,Y59,EEA30_2007,2009,24.0
186104,YR,T,Y6,EEA30_2007,2009,74.1
186160,YR,T,Y60,EEA30_2007,2009,23.2
186216,YR,T,Y61,EEA30_2007,2009,22.4
186272,YR,T,Y62,EEA30_2007,2009,21.6
186328,YR,T,Y63,EEA30_2007,2009,20.8
186384,YR,T,Y64,EEA30_2007,2009,20.0
186440,YR,T,Y65,EEA30_2007,2009,19.3
186496,YR,T,Y66,EEA30_2007,2009,18.5
186552,YR,T,Y67,EEA30_2007,2009,17.7
186608,YR,T,Y68,EEA30_2007,2009,17.0
186664,YR,T,Y69,EEA30_2007,2009,16.2
186720,YR,T,Y7,EEA30_2007,2009,73.1
186776,YR,T,Y70,EEA30_2007,2009,15.5
186832,YR,T,Y71,EEA30_2007,2009,14.8
186888,YR,T,Y72,EEA30_2007,2009,14.1
186944,YR,T,Y73,EEA30_2007,2009,13.4
187000,YR,T,Y74,EEA30_2007,2009,12.7
187056,YR,T,Y75,EEA30_2007,2009,12.0
187112,YR,T,Y76,EEA30_2007,2009,11.4
187168,YR,T,Y77,EEA30_2007,2009,10.8
187224,YR,T,Y78,EEA30_2007,2009,10.2
187280,YR,T,Y79,EEA30_2007,2009,9.6
187336,YR,T,Y8,EEA30_2007,2009,72.1
187392,YR,T,Y80,EEA30_2007,2009,9.0
187448,YR,T,Y81,EEA30_2007,2009,8.5
187504,YR,T,Y82,EEA30_2007,2009,8.0
187560,YR,T,Y83,EEA30_2007,2009,7.5
187616,YR,T,Y84,EEA30_2007,2009,7.1
187672,YR,T,Y9,EEA30_2007,2009,71.1
187728,YR,T,Y_GE85,EEA30_2007,2009,6.7
187784,YR,T,Y_LT1,EEA30_2007,2009,79.7
187840,YR,F,Y1,EEA30_2007,2008,81.7
187896,YR,F,Y10,EEA30_2007,2008,72.8
187952,YR,F,Y11,EEA30_2007,2008,71.8
188008,YR,F,Y12,EEA30_2007,2008,70.8
188064,YR,F,Y13,EEA30_2007,2008,69.8
188120,YR,F,Y14,EEA30_2007,2008,68.8
188176,YR,F,Y15,EEA30_2007,2008,67.8
188232,YR,F,Y16,EEA30_2007,2008,66.8
188288,YR,F,Y17,EEA30_2007,2008,65.9
188344,YR,F,Y18,EEA30_2007,2008,64.9
188400,YR,F,Y19,EEA30_2007,2008,63.9
188456,YR,F,Y2,EEA30_2007,2008,80.7
188512,YR,F,Y20,EEA30_2007,2008,62.9
188568,YR,F,Y21,EEA30_2007,2008,61.9
188624,YR,F,Y22,EEA30_2007,2008,60.9
188680,YR,F,Y23,EEA30_2007,2008,59.9
188736,YR,F,Y24,EEA30_2007,2008,59.0
188792,YR,F,Y25,EEA30_2007,2008,58.0
188848,YR,F,Y26,EEA30_2007,2008,57.0
188904,YR,F,Y27,EEA30_2007,2008,56.0
188960,YR,F,Y28,EEA30_2007,2008,55.0
189016,YR,F,Y29,EEA30_2007,2008,54.0
189072,YR,F,Y3,EEA30_2007,2008,79.7
189128,YR,F,Y30,EEA30_2007,2008,53.1
189184,YR,F,Y31,EEA30_2007,2008,52.1
189240,YR,F,Y32,EEA30_2007,2008,51.1
189296,YR,F,Y33,EEA30_2007,2008,50.1
189352,YR,F,Y34,EEA30_2007,2008,49.1
189408,YR,F,Y35,EEA30_2007,2008,48.2
189464,YR,F,Y36,EEA30_2007,2008,47.2
189520,YR,F,Y37,EEA30_2007,2008,46.2
189576,YR,F,Y38,EEA30_2007,2008,45.2
189632,YR,F,Y39,EEA30_2007,2008,44.3
189688,YR,F,Y4,EEA30_2007,2008,78.8
189744,YR,F,Y40,EEA30_2007,2008,43.3
189800,YR,F,Y41,EEA30_2007,2008,42.3
189856,YR,F,Y42,EEA30_2007,2008,41.4
189912,YR,F,Y43,EEA30_2007,2008,40.4
189968,YR,F,Y44,EEA30_2007,2008,39.5
190024,YR,F,Y45,EEA30_2007,2008,38.5
190080,YR,F,Y46,EEA30_2007,2008,37.6
190136,YR,F,Y47,EEA30_2007,2008,36.6
190192,YR,F,Y48,EEA30_2007,2008,35.7
190248,YR,F,Y49,EEA30_2007,2008,34.8
190304,YR,F,Y5,EEA30_2007,2008,77.8
190360,YR,F,Y50,EEA30_2007,2008,33.9
190416,YR,F,Y51,EEA30_2007,2008,32.9
190472,YR,F,Y52,EEA30_2007,2008,32.0
190528,YR,F,Y53,EEA30_2007,2008,31.1
190584,YR,F,Y54,EEA30_2007,2008,30.2
190640,YR,F,Y55,EEA30_2007,2008,29.3
190696,YR,F,Y56,EEA30_2007,2008,28.4
190752,YR,F,Y57,EEA30_2007,2008,27.6
190808,YR,F,Y58,EEA30_2007,2008,26.7
190864,YR,F,Y59,EEA30_2007,2008,25.8
190920,YR,F,Y6,EEA30_2007,2008,76.8
190976,YR,F,Y60,EEA30_2007,2008,24.9
191032,YR,F,Y61,EEA30_2007,2008,24.1
191088,YR,F,Y62,EEA30_2007,2008,23.2
191144,YR,F,Y63,EEA30_2007,2008,22.4
191200,YR,F,Y64,EEA30_2007,2008,21.5
191256,YR,F,Y65,EEA30_2007,2008,20.7
191312,YR,F,Y66,EEA30_2007,2008,19.8
191368,YR,F,Y67,EEA30_2007,2008,19.0
191424,YR,F,Y68,EEA30_2007,2008,18.2
191480,YR,F,Y69,EEA30_2007,2008,17.4
191536,YR,F,Y7,EEA30_2007,2008,75.8
191592,YR,F,Y70,EEA30_2007,2008,16.6
191648,YR,F,Y71,EEA30_2007,2008,15.8
191704,YR,F,Y72,EEA30_2007,2008,15.0
191760,YR,F,Y73,EEA30_2007,2008,14.3
191816,YR,F,Y74,EEA30_2007,2008,13.5
191872,YR,F,Y75,EEA30_2007,2008,12.8
191928,YR,F,Y76,EEA30_2007,2008,12.1
191984,YR,F,Y77,EEA30_2007,2008,11.4
192040,YR,F,Y78,EEA30_2007,2008,10.7
192096,YR,F,Y79,EEA30_2007,2008,10.1
192152,YR,F,Y8,EEA30_2007,2008,74.8
192208,YR,F,Y80,EEA30_2007,2008,9.5
192264,YR,F,Y81,EEA30_2007,2008,8.9
192320,YR,F,Y82,EEA30_2007,2008,8.3
192376,YR,F,Y83,EEA30_2007,2008,7.8
192432,YR,F,Y84,EEA30_2007,2008,7.3
192488,YR,F,Y9,EEA30_2007,2008,73.8
192544,YR,F,Y_GE85,EEA30_2007,2008,6.9
192600,YR,F,Y_LT1,EEA30_2007,2008,82.4
192656,YR,M,Y1,EEA30_2007,2008,75.7
192712,YR,M,Y10,EEA30_2007,2008,66.8
192768,YR,M,Y11,EEA30_2007,2008,65.9
192824,YR,M,Y12,EEA30_2007,2008,64.9
192880,YR,M,Y13,EEA30_2007,2008,63.9
192936,YR,M,Y14,EEA30_2007,2008,62.9
192992,YR,M,Y15,EEA30_2007,2008,61.9
193048,YR,M,Y16,EEA30_2007,2008,60.9
193104,YR,M,Y17,EEA30_2007,2008,59.9
193160,YR,M,Y18,EEA30_2007,2008,59.0
193216,YR,M,Y19,EEA30_2007,2008,58.0
193272,YR,M,Y2,EEA30_2007,2008,74.8
193328,YR,M,Y20,EEA30_2007,2008,57.0
193384,YR,M,Y21,EEA30_2007,2008,56.1
193440,YR,M,Y22,EEA30_2007,2008,55.1
193496,YR,M,Y23,EEA30_2007,2008,54.2
193552,YR,M,Y24,EEA30_2007,2008,53.2
193608,YR,M,Y25,EEA30_2007,2008,52.2
193664,YR,M,Y26,EEA30_2007,2008,51.3
193720,YR,M,Y27,EEA30_2007,2008,50.3
193776,YR,M,Y28,EEA30_2007,2008,49.4
193832,YR,M,Y29,EEA30_2007,2008,48.4
193888,YR,M,Y3,EEA30_2007,2008,73.8
193944,YR,M,Y30,EEA30_2007,2008,47.5
194000,YR,M,Y31,EEA30_2007,2008,46.5
194056,YR,M,Y32,EEA30_2007,2008,45.5
194112,YR,M,Y33,EEA30_2007,2008,44.6
194168,YR,M,Y34,EEA30_2007,2008,43.6
194224,YR,M,Y35,EEA30_2007,2008,42.7
194280,YR,M,Y36,EEA30_2007,2008,41.7
194336,YR,M,Y37,EEA30_2007,2008,40.8
194392,YR,M,Y38,EEA30_2007,2008,39.8
194448,YR,M,Y39,EEA30_2007,2008,38.9
194504,YR,M,Y4,EEA30_2007,2008,72.8
194560,YR,M,Y40,EEA30_2007,2008,38.0
194616,YR,M,Y41,EEA30_2007,2008,37.0
194672,YR,M,Y42,EEA30_2007,2008,36.1
194728,YR,M,Y43,EEA30_2007,2008,35.2
194784,YR,M,Y44,EEA30_2007,2008,34.3
194840,YR,M,Y45,EEA30_2007,2008,33.4
194896,YR,M,Y46,EEA30_2007,2008,32.5
194952,YR,M,Y47,EEA30_2007,2008,31.6
195008,YR,M,Y48,EEA30_2007,2008,30.7
195064,YR,M,Y49,EEA30_2007,2008,29.8
195120,YR,M,Y5,EEA30_2007,2008,71.8
195176,YR,M,Y50,EEA30_2007,2008,29.0
195232,YR,M,Y51,EEA30_2007,2008,28.1
195288,YR,M,Y52,EEA30_2007,2008,27.3
195344,YR,M,Y53,EEA30_2007,2008,26.4
195400,YR,M,Y54,EEA30_2007,2008,25.6
195456,YR,M,Y55,EEA30_2007,2008,24.8
195512,YR,M,Y56,EEA30_2007,2008,24.0
195568,YR,M,Y57,EEA30_2007,2008,23.2
195624,YR,M,Y58,EEA30_2007,2008,22.4
195680,YR,M,Y59,EEA30_2007,2008,21.6
195736,YR,M,Y6,EEA30_2007,2008,70.8
195792,YR,M,Y60,EEA30_2007,2008,20.9
195848,YR,M,Y61,EEA30_2007,2008,20.1
195904,YR,M,Y62,EEA30_2007,2008,19.4
195960,YR,M,Y63,EEA30_2007,2008,18.6
196016,YR,M,Y64,EEA30_2007,2008,17.9
196072,YR,M,Y65,EEA30_2007,2008,17.1
196128,YR,M,Y66,EEA30_2007,2008,16.4
196184,YR,M,Y67,EEA30_2007,2008,15.7
196240,YR,M,Y68,EEA30_2007,2008,15.0
196296,YR,M,Y69,EEA30_2007,2008,14.3
196352,YR,M,Y7,EEA30_2007,2008,69.8
196408,YR,M,Y70,EEA30_2007,2008,13.7
196464,YR,M,Y71,EEA30_2007,2008,13.0
196520,YR,M,Y72,EEA30_2007,2008,12.4
196576,YR,M,Y73,EEA30_2007,2008,11.7
196632,YR,M,Y74,EEA30_2007,2008,11.1
196688,YR,M,Y75,EEA30_2007,2008,10.5
196744,YR,M,Y76,EEA30_2007,2008,10.0
196800,YR,M,Y77,EEA30_2007,2008,9.4
196856,YR,M,Y78,EEA30_2007,2008,8.9
196912,YR,M,Y79,EEA30_2007,2008,8.4
196968,YR,M,Y8,EEA30_2007,2008,68.8
197024,YR,M,Y80,EEA30_2007,2008,7.9
197080,YR,M,Y81,EEA30_2007,2008,7.4
197136,YR,M,Y82,EEA30_2007,2008,7.0
197192,YR,M,Y83,EEA30_2007,2008,6.6
197248,YR,M,Y84,EEA30_2007,2008,6.2
197304,YR,M,Y9,EEA30_2007,2008,67.8
197360,YR,M,Y_GE85,EEA30_2007,2008,5.9
197416,YR,M,Y_LT1,EEA30_2007,2008,76.4
197472,YR,T,Y1,EEA30_2007,2008,78.8
197528,YR,T,Y10,EEA30_2007,2008,69.9
197584,YR,T,Y11,EEA30_2007,2008,68.9
197640,YR,T,Y12,EEA30_2007,2008,67.9
197696,YR,T,Y13,EEA30_2007,2008,66.9
197752,YR,T,Y14,EEA30_2007,2008,65.9
197808,YR,T,Y15,EEA30_2007,2008,64.9
197864,YR,T,Y16,EEA30_2007,2008,63.9
197920,YR,T,Y17,EEA30_2007,2008,62.9
197976,YR,T,Y18,EEA30_2007,2008,62.0
198032,YR,T,Y19,EEA30_2007,2008,61.0
198088,YR,T,Y2,EEA30_2007,2008,77.8
198144,YR,T,Y20,EEA30_2007,2008,60.0
198200,YR,T,Y21,EEA30_2007,2008,59.1
198256,YR,T,Y22,EEA30_2007,2008,58.1
198312,YR,T,Y23,EEA30_2007,2008,57.1
198368,YR,T,Y24,EEA30_2007,2008,56.1
198424,YR,T,Y25,EEA30_2007,2008,55.2
198480,YR,T,Y26,EEA30_2007,2008,54.2
198536,YR,T,Y27,EEA30_2007,2008,53.2
198592,YR,T,Y28,EEA30_2007,2008,52.3
198648,YR,T,Y29,EEA30_2007,2008,51.3
198704,YR,T,Y3,EEA30_2007,2008,76.8
198760,YR,T,Y30,EEA30_2007,2008,50.3
198816,YR,T,Y31,EEA30_2007,2008,49.4
198872,YR,T,Y32,EEA30_2007,2008,48.4
198928,YR,T,Y33,EEA30_2007,2008,47.4
198984,YR,T,Y34,EEA30_2007,2008,46.5
199040,YR,T,Y35,EEA30_2007,2008,45.5
199096,YR,T,Y36,EEA30_2007,2008,44.5
199152,YR,T,Y37,EEA30_2007,2008,43.6
199208,YR,T,Y38,EEA30_2007,2008,42.6
199264,YR,T,Y39,EEA30_2007,2008,41.7
199320,YR,T,Y4,EEA30_2007,2008,75.8
199376,YR,T,Y40,EEA30_2007,2008,40.7
199432,YR,T,Y41,EEA30_2007,2008,39.8
199488,YR,T,Y42,EEA30_2007,2008,38.8
199544,YR,T,Y43,EEA30_2007,2008,37.9
199600,YR,T,Y44,EEA30_2007,2008,37.0
199656,YR,T,Y45,EEA30_2007,2008,36.0
199712,YR,T,Y46,EEA30_2007,2008,35.1
199768,YR,T,Y47,EEA30_2007,2008,34.2
199824,YR,T,Y48,EEA30_2007,2008,33.3
199880,YR,T,Y49,EEA30_2007,2008,32.4
199936,YR,T,Y5,EEA30_2007,2008,74.8
199992,YR,T,Y50,EEA30_2007,2008,31.5
200048,YR,T,Y51,EEA30_2007,2008,30.6
200104,YR,T,Y52,EEA30_2007,2008,29.7
200160,YR,T,Y53,EEA30_2007,2008,28.9
200216,YR,T,Y54,EEA30_2007,2008,28.0
200272,YR,T,Y55,EEA30_2007,2008,27.2
200328,YR,T,Y56,EEA30_2007,2008,26.3
200384,YR,T,Y57,EEA30_2007,2008,25.5
200440,YR,T,Y58,EEA30_2007,2008,24.7
200496,YR,T,Y59,EEA30_2007,2008,23.9
200552,YR,T,Y6,EEA30_2007,2008,73.8
200608,YR,T,Y60,EEA30_2007,2008,23.0
200664,YR,T,Y61,EEA30_2007,2008,22.2
200720,YR,T,Y62,EEA30_2007,2008,21.4
200776,YR,T,Y63,EEA30_2007,2008,20.6
200832,YR,T,Y64,EEA30_2007,2008,19.8
200888,YR,T,Y65,EEA30_2007,2008,19.1
200944,YR,T,Y66,EEA30_2007,2008,18.3
201000,YR,T,Y67,EEA30_2007,2008,17.5
201056,YR,T,Y68,EEA30_2007,2008,16.8
201112,YR,T,Y69,EEA30_2007,2008,16.0
201168,YR,T,Y7,EEA30_2007,2008,72.8
201224,YR,T,Y70,EEA30_2007,2008,15.3
201280,YR,T,Y71,EEA30_2007,2008,14.6
201336,YR,T,Y72,EEA30_2007,2008,13.9
201392,YR,T,Y73,EEA30_2007,2008,13.2
201448,YR,T,Y74,EEA30_2007,2008,12.5
201504,YR,T,Y75,EEA30_2007,2008,11.9
201560,YR,T,Y76,EEA30_2007,2008,11.2
201616,YR,T,Y77,EEA30_2007,2008,10.6
201672,YR,T,Y78,EEA30_2007,2008,10.0
201728,YR,T,Y79,EEA30_2007,2008,9.4
201784,YR,T,Y8,EEA30_2007,2008,71.9
201840,YR,T,Y80,EEA30_2007,2008,8.9
201896,YR,T,Y81,EEA30_2007,2008,8.4
201952,YR,T,Y82,EEA30_2007,2008,7.9
202008,YR,T,Y83,EEA30_2007,2008,7.4
202064,YR,T,Y84,EEA30_2007,2008,6.9
202120,YR,T,Y9,EEA30_2007,2008,70.9
202176,YR,T,Y_GE85,EEA30_2007,2008,6.5
202232,YR,T,Y_LT1,EEA30_2007,2008,79.4
202288,YR,F,Y1,EEA30_2007,2007,81.5
202344,YR,F,Y10,EEA30_2007,2007,72.6
202400,YR,F,Y11,EEA30_2007,2007,71.7
202456,YR,F,Y12,EEA30_2007,2007,70.7
202512,YR,F,Y13,EEA30_2007,2007,69.7
202568,YR,F,Y14,EEA30_2007,2007,68.7
202624,YR,F,Y15,EEA30_2007,2007,67.7
202680,YR,F,Y16,EEA30_2007,2007,66.7
202736,YR,F,Y17,EEA30_2007,2007,65.7
202792,YR,F,Y18,EEA30_2007,2007,64.7
202848,YR,F,Y19,EEA30_2007,2007,63.7
202904,YR,F,Y2,EEA30_2007,2007,80.6
202960,YR,F,Y20,EEA30_2007,2007,62.8
203016,YR,F,Y21,EEA30_2007,2007,61.8
203072,YR,F,Y22,EEA30_2007,2007,60.8
203128,YR,F,Y23,EEA30_2007,2007,59.8
203184,YR,F,Y24,EEA30_2007,2007,58.8
203240,YR,F,Y25,EEA30_2007,2007,57.8
203296,YR,F,Y26,EEA30_2007,2007,56.8
203352,YR,F,Y27,EEA30_2007,2007,55.9
203408,YR,F,Y28,EEA30_2007,2007,54.9
203464,YR,F,Y29,EEA30_2007,2007,53.9
203520,YR,F,Y3,EEA30_2007,2007,79.6
203576,YR,F,Y30,EEA30_2007,2007,52.9
203632,YR,F,Y31,EEA30_2007,2007,51.9
203688,YR,F,Y32,EEA30_2007,2007,51.0
203744,YR,F,Y33,EEA30_2007,2007,50.0
203800,YR,F,Y34,EEA30_2007,2007,49.0
203856,YR,F,Y35,EEA30_2007,2007,48.0
203912,YR,F,Y36,EEA30_2007,2007,47.0
203968,YR,F,Y37,EEA30_2007,2007,46.1
204024,YR,F,Y38,EEA30_2007,2007,45.1
204080,YR,F,Y39,EEA30_2007,2007,44.1
204136,YR,F,Y4,EEA30_2007,2007,78.6
204192,YR,F,Y40,EEA30_2007,2007,43.2
204248,YR,F,Y41,EEA30_2007,2007,42.2
204304,YR,F,Y42,EEA30_2007,2007,41.2
204360,YR,F,Y43,EEA30_2007,2007,40.3
204416,YR,F,Y44,EEA30_2007,2007,39.3
204472,YR,F,Y45,EEA30_2007,2007,38.4
204528,YR,F,Y46,EEA30_2007,2007,37.4
204584,YR,F,Y47,EEA30_2007,2007,36.5
204640,YR,F,Y48,EEA30_2007,2007,35.6
204696,YR,F,Y49,EEA30_2007,2007,34.7
204752,YR,F,Y5,EEA30_2007,2007,77.6
204808,YR,F,Y50,EEA30_2007,2007,33.7
204864,YR,F,Y51,EEA30_2007,2007,32.8
204920,YR,F,Y52,EEA30_2007,2007,31.9
204976,YR,F,Y53,EEA30_2007,2007,31.0
205032,YR,F,Y54,EEA30_2007,2007,30.1
205088,YR,F,Y55,EEA30_2007,2007,29.2
205144,YR,F,Y56,EEA30_2007,2007,28.3
205200,YR,F,Y57,EEA30_2007,2007,27.4
205256,YR,F,Y58,EEA30_2007,2007,26.6
205312,YR,F,Y59,EEA30_2007,2007,25.7
205368,YR,F,Y6,EEA30_2007,2007,76.6
205424,YR,F,Y60,EEA30_2007,2007,24.8
205480,YR,F,Y61,EEA30_2007,2007,23.9
205536,YR,F,Y62,EEA30_2007,2007,23.1
205592,YR,F,Y63,EEA30_2007,2007,22.2
205648,YR,F,Y64,EEA30_2007,2007,21.4
205704,YR,F,Y65,EEA30_2007,2007,20.5
205760,YR,F,Y66,EEA30_2007,2007,19.7
205816,YR,F,Y67,EEA30_2007,2007,18.9
205872,YR,F,Y68,EEA30_2007,2007,18.1
205928,YR,F,Y69,EEA30_2007,2007,17.3
205984,YR,F,Y7,EEA30_2007,2007,75.6
206040,YR,F,Y70,EEA30_2007,2007,16.5
206096,YR,F,Y71,EEA30_2007,2007,15.7
206152,YR,F,Y72,EEA30_2007,2007,14.9
206208,YR,F,Y73,EEA30_2007,2007,14.2
206264,YR,F,Y74,EEA30_2007,2007,13.4
206320,YR,F,Y75,EEA30_2007,2007,12.7
206376,YR,F,Y76,EEA30_2007,2007,12.0
206432,YR,F,Y77,EEA30_2007,2007,11.3
206488,YR,F,Y78,EEA30_2007,2007,10.7
206544,YR,F,Y79,EEA30_2007,2007,10.0
206600,YR,F,Y8,EEA30_2007,2007,74.6
206656,YR,F,Y80,EEA30_2007,2007,9.4
206712,YR,F,Y81,EEA30_2007,2007,8.8
206768,YR,F,Y82,EEA30_2007,2007,8.3
206824,YR,F,Y83,EEA30_2007,2007,7.8
206880,YR,F,Y84,EEA30_2007,2007,7.3
206936,YR,F,Y9,EEA30_2007,2007,73.6
206992,YR,F,Y_GE85,EEA30_2007,2007,6.8
207048,YR,F,Y_LT1,EEA30_2007,2007,82.2
207104,YR,M,Y1,EEA30_2007,2007,75.5
207160,YR,M,Y10,EEA30_2007,2007,66.6
207216,YR,M,Y11,EEA30_2007,2007,65.6
207272,YR,M,Y12,EEA30_2007,2007,64.6
207328,YR,M,Y13,EEA30_2007,2007,63.6
207384,YR,M,Y14,EEA30_2007,2007,62.6
207440,YR,M,Y15,EEA30_2007,2007,61.6
207496,YR,M,Y16,EEA30_2007,2007,60.6
207552,YR,M,Y17,EEA30_2007,2007,59.7
207608,YR,M,Y18,EEA30_2007,2007,58.7
207664,YR,M,Y19,EEA30_2007,2007,57.7
207720,YR,M,Y2,EEA30_2007,2007,74.5
207776,YR,M,Y20,EEA30_2007,2007,56.8
207832,YR,M,Y21,EEA30_2007,2007,55.8
207888,YR,M,Y22,EEA30_2007,2007,54.9
207944,YR,M,Y23,EEA30_2007,2007,53.9
208000,YR,M,Y24,EEA30_2007,2007,52.9
208056,YR,M,Y25,EEA30_2007,2007,52.0
208112,YR,M,Y26,EEA30_2007,2007,51.0
208168,YR,M,Y27,EEA30_2007,2007,50.1
208224,YR,M,Y28,EEA30_2007,2007,49.1
208280,YR,M,Y29,EEA30_2007,2007,48.2
208336,YR,M,Y3,EEA30_2007,2007,73.5
208392,YR,M,Y30,EEA30_2007,2007,47.2
208448,YR,M,Y31,EEA30_2007,2007,46.3
208504,YR,M,Y32,EEA30_2007,2007,45.3
208560,YR,M,Y33,EEA30_2007,2007,44.3
208616,YR,M,Y34,EEA30_2007,2007,43.4
208672,YR,M,Y35,EEA30_2007,2007,42.4
208728,YR,M,Y36,EEA30_2007,2007,41.5
208784,YR,M,Y37,EEA30_2007,2007,40.5
208840,YR,M,Y38,EEA30_2007,2007,39.6
208896,YR,M,Y39,EEA30_2007,2007,38.7
208952,YR,M,Y4,EEA30_2007,2007,72.5
209008,YR,M,Y40,EEA30_2007,2007,37.7
209064,YR,M,Y41,EEA30_2007,2007,36.8
209120,YR,M,Y42,EEA30_2007,2007,35.9
209176,YR,M,Y43,EEA30_2007,2007,35.0
209232,YR,M,Y44,EEA30_2007,2007,34.0
209288,YR,M,Y45,EEA30_2007,2007,33.1
209344,YR,M,Y46,EEA30_2007,2007,32.2
209400,YR,M,Y47,EEA30_2007,2007,31.3
209456,YR,M,Y48,EEA30_2007,2007,30.5
209512,YR,M,Y49,EEA30_2007,2007,29.6
209568,YR,M,Y5,EEA30_2007,2007,71.5
209624,YR,M,Y50,EEA30_2007,2007,28.7
209680,YR,M,Y51,EEA30_2007,2007,27.9
209736,YR,M,Y52,EEA30_2007,2007,27.1
209792,YR,M,Y53,EEA30_2007,2007,26.2
209848,YR,M,Y54,EEA30_2007,2007,25.4
209904,YR,M,Y55,EEA30_2007,2007,24.6
209960,YR,M,Y56,EEA30_2007,2007,23.8
210016,YR,M,Y57,EEA30_2007,2007,23.0
210072,YR,M,Y58,EEA30_2007,2007,22.2
210128,YR,M,Y59,EEA30_2007,2007,21.5
210184,YR,M,Y6,EEA30_2007,2007,70.5
210240,YR,M,Y60,EEA30_2007,2007,20.7
210296,YR,M,Y61,EEA30_2007,2007,19.9
210352,YR,M,Y62,EEA30_2007,2007,19.2
